Category         Instruction         legal  fp_val  fp_single  uopc             iq_type   fu_code    dst_type  rs1_type  rs2_type  frs3_en  imm_sel  uses_ldq  uses_stq  is_amo  is_fence  is_fencei  mem_cmd    wakeup_delay  bypassable  is_br  is_sys_pc2epc  inst_unique  flush_on_commit  csr_cmd  is_rvv  can_be_split  uses_vm  v_ls_ew   vstart_is_zero  allow_vd_is_v0  not_use_vtype  vd_unequal_vs1  vd_unequal_vs2
RoCC             CUSTOM0_RD_RS1      Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM0_RD_RS1_RS2  Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1             Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1_RS1         Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1_RS1_RS2     Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1_RD          Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1_RD_RS1      Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM1_RD_RS1_RS2  Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2             Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2_RS1         Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2_RS1_RS2     Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_X      RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2_RD          Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_X      RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2_RD_RS1      Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_X      N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
RoCC             CUSTOM2_RD_RS1_RS2  Y      N       X          uopROCC          IQT_INT   FU_CSR     RT_FIX    RT_FIX    RT_FIX    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    N       N             N        DC2       N               N               N              N               N
